"","studyid","workflowid","groupid","numerator","denominator","metric","score","flag","gsm_analysis_date"
"257","AA-AA-000-0000","kri0002","143",2,20038,0.0000998103603154007,-0.282636286195105,0,"2018-12-01"
"258","AA-AA-000-0000","kri0002","85",1,10099,0.0000990197049212793,-0.204286036797361,0,"2018-12-01"
"259","AA-AA-000-0000","kri0002","92",1,10166,0.0000983671060397403,-0.207973364106906,0,"2018-12-01"
"260","AA-AA-000-0000","kri0002","172",2,21638,0.0000924299842869027,-0.343379690979023,0,"2018-12-01"
"261","AA-AA-000-0000","kri0002","10",1,13112,0.0000762660158633313,-0.351993022085046,0,"2018-12-01"
"262","AA-AA-000-0000","kri0002","166",1,13419,0.0000745212012817647,-0.365338367648216,0,"2018-12-01"
"263","AA-AA-000-0000","kri0002","8",1,17767,0.0000562841222491135,-0.531610370177658,0,"2018-12-01"
"264","AA-AA-000-0000","kri0002","170",1,20714,0.0000482765279521097,-0.626743007883185,0,"2018-12-01"
"265","AA-AA-000-0000","kri0002","189",1,22173,0.0000450998962702386,-0.670084005215483,0,"2018-12-01"
"266","AA-AA-000-0000","kri0002","86",0,15047,0,-0.805143678449873,0,"2018-12-01"
"267","AA-AA-000-0000","kri0002","61",0,13556,0,-0.764212623167579,0,"2018-12-01"
"268","AA-AA-000-0000","kri0002","118",0,12776,0,-0.741900866844909,0,"2018-12-01"
"269","AA-AA-000-0000","kri0002","77",0,12743,0,-0.740942094201547,0,"2018-12-01"
"270","AA-AA-000-0000","kri0002","91",0,11534,0,-0.704917675566045,0,"2018-12-01"
"271","AA-AA-000-0000","kri0002","141",0,9390,0,-0.636035304971288,0,"2018-12-01"
"272","AA-AA-000-0000","kri0002","17",0,9328,0,-0.633932030295697,0,"2018-12-01"
"273","AA-AA-000-0000","kri0002","71",0,7509,0,-0.568773664157436,0,"2018-12-01"
"274","AA-AA-000-0000","kri0002","155",0,7322,0,-0.561646800520434,0,"2018-12-01"
"275","AA-AA-000-0000","kri0002","67",0,7214,0,-0.557489248190404,0,"2018-12-01"
"276","AA-AA-000-0000","kri0002","7",0,7176,0,-0.556019012343717,0,"2018-12-01"
"277","AA-AA-000-0000","kri0002","156",0,6566,0,-0.531861882189607,0,"2018-12-01"
"278","AA-AA-000-0000","kri0002","34",0,6550,0,-0.53121346758438,0,"2018-12-01"
"279","AA-AA-000-0000","kri0002","104",0,6524,0,-0.530158102428172,0,"2018-12-01"
"280","AA-AA-000-0000","kri0002","122",0,6484,0,-0.528530348808954,0,"2018-12-01"
"281","AA-AA-000-0000","kri0002","113",0,5894,0,-0.503910598449533,0,"2018-12-01"
"282","AA-AA-000-0000","kri0002","30",0,5558,0,-0.489336597835798,0,"2018-12-01"
"283","AA-AA-000-0000","kri0002","152",0,5385,0,-0.481660775715255,0,"2018-12-01"
"284","AA-AA-000-0000","kri0002","157",0,5335,0,-0.479419438399159,0,"2018-12-01"
"285","AA-AA-000-0000","kri0002","160",0,5134,0,-0.470301494815172,0,"2018-12-01"
"286","AA-AA-000-0000","kri0002","131",0,4991,0,-0.463705462416702,0,"2018-12-01"
"287","AA-AA-000-0000","kri0002","13",0,4586,0,-0.444493538534665,0,"2018-12-01"
"288","AA-AA-000-0000","kri0002","134",0,4554,0,-0.442940039545499,0,"2018-12-01"
"289","AA-AA-000-0000","kri0002","83",0,4471,0,-0.438885024145798,0,"2018-12-01"
"290","AA-AA-000-0000","kri0002","80",0,4370,0,-0.433899495765081,0,"2018-12-01"
"291","AA-AA-000-0000","kri0002","23",0,3948,0,-0.412417417996584,0,"2018-12-01"
"292","AA-AA-000-0000","kri0002","35",0,3738,0,-0.401298998113391,0,"2018-12-01"
"293","AA-AA-000-0000","kri0002","174",0,3734,0,-0.401084227427356,0,"2018-12-01"
"294","AA-AA-000-0000","kri0002","187",0,3719,0,-0.400277811034664,0,"2018-12-01"
"295","AA-AA-000-0000","kri0002","133",0,3699,0,-0.399200055144835,0,"2018-12-01"
"296","AA-AA-000-0000","kri0002","147",0,3684,0,-0.398389824849157,0,"2018-12-01"
"297","AA-AA-000-0000","kri0002","135",0,3676,0,-0.397957027518948,0,"2018-12-01"
"298","AA-AA-000-0000","kri0002","177",0,3614,0,-0.394586752966471,0,"2018-12-01"
"299","AA-AA-000-0000","kri0002","127",0,3586,0,-0.393055221115221,0,"2018-12-01"
"300","AA-AA-000-0000","kri0002","184",0,3558,0,-0.391517698291211,0,"2018-12-01"
"301","AA-AA-000-0000","kri0002","15",0,3550,0,-0.391077295791538,0,"2018-12-01"
"302","AA-AA-000-0000","kri0002","97",0,3545,0,-0.390801792202718,0,"2018-12-01"
"303","AA-AA-000-0000","kri0002","153",0,3516,0,-0.389200025589947,0,"2018-12-01"
"304","AA-AA-000-0000","kri0002","44",0,3357,0,-0.380298049147859,0,"2018-12-01"
"305","AA-AA-000-0000","kri0002","176",0,3344,0,-0.379560981792487,0,"2018-12-01"
"306","AA-AA-000-0000","kri0002","109",0,3284,0,-0.376140416549577,0,"2018-12-01"
"307","AA-AA-000-0000","kri0002","186",0,3203,0,-0.371472694752771,0,"2018-12-01"
"308","AA-AA-000-0000","kri0002","27",0,3034,0,-0.361539884692969,0,"2018-12-01"
"309","AA-AA-000-0000","kri0002","39",0,2957,0,-0.356922633920034,0,"2018-12-01"
"310","AA-AA-000-0000","kri0002","96",0,2874,0,-0.351877752055035,0,"2018-12-01"
"311","AA-AA-000-0000","kri0002","144",0,2793,0,-0.346883701514067,0,"2018-12-01"
"312","AA-AA-000-0000","kri0002","106",0,2774,0,-0.345701811531255,0,"2018-12-01"
"313","AA-AA-000-0000","kri0002","49",0,2717,0,-0.342131645504567,0,"2018-12-01"
"314","AA-AA-000-0000","kri0002","142",0,2693,0,-0.340617222818793,0,"2018-12-01"
"315","AA-AA-000-0000","kri0002","73",0,2687,0,-0.34023756389774,0,"2018-12-01"
"316","AA-AA-000-0000","kri0002","68",0,2679,0,-0.339730692012723,0,"2018-12-01"
"317","AA-AA-000-0000","kri0002","124",0,2632,0,-0.336737411709252,0,"2018-12-01"
"318","AA-AA-000-0000","kri0002","47",0,2522,0,-0.32962562636998,0,"2018-12-01"
"319","AA-AA-000-0000","kri0002","151",0,2376,0,-0.319942287159175,0,"2018-12-01"
"320","AA-AA-000-0000","kri0002","102",0,2355,0,-0.318525262788728,0,"2018-12-01"
"321","AA-AA-000-0000","kri0002","60",0,2298,0,-0.314646886833955,0,"2018-12-01"
"322","AA-AA-000-0000","kri0002","163",0,2282,0,-0.313549597051327,0,"2018-12-01"
"323","AA-AA-000-0000","kri0002","120",0,2271,0,-0.312792977418875,0,"2018-12-01"
"324","AA-AA-000-0000","kri0002","101",0,2237,0,-0.310442676444716,0,"2018-12-01"
"325","AA-AA-000-0000","kri0002","161",0,2222,0,-0.309400103222125,0,"2018-12-01"
"326","AA-AA-000-0000","kri0002","105",0,2180,0,-0.306462029814184,0,"2018-12-01"
"327","AA-AA-000-0000","kri0002","81",0,2129,0,-0.302856052723435,0,"2018-12-01"
"328","AA-AA-000-0000","kri0002","19",0,2116,0,-0.301929994178832,0,"2018-12-01"
"329","AA-AA-000-0000","kri0002","53",0,2096,0,-0.300499716149228,0,"2018-12-01"
"330","AA-AA-000-0000","kri0002","181",0,2089,0,-0.299997507844807,0,"2018-12-01"
"331","AA-AA-000-0000","kri0002","188",0,2032,0,-0.29587636788491,0,"2018-12-01"
"332","AA-AA-000-0000","kri0002","107",0,2025,0,-0.295366298653205,0,"2018-12-01"
"333","AA-AA-000-0000","kri0002","70",0,2020,0,-0.295001423531021,0,"2018-12-01"
"334","AA-AA-000-0000","kri0002","32",0,2013,0,-0.294489838861474,0,"2018-12-01"
"335","AA-AA-000-0000","kri0002","25",0,1915,0,-0.287231995946221,0,"2018-12-01"
"336","AA-AA-000-0000","kri0002","130",0,1876,0,-0.284292134319748,0,"2018-12-01"
"337","AA-AA-000-0000","kri0002","136",0,1765,0,-0.275753340237756,0,"2018-12-01"
"338","AA-AA-000-0000","kri0002","116",0,1739,0,-0.273714760434103,0,"2018-12-01"
"339","AA-AA-000-0000","kri0002","3",0,1666,0,-0.267908150036388,0,"2018-12-01"
"340","AA-AA-000-0000","kri0002","115",0,1652,0,-0.266780110710255,0,"2018-12-01"
"341","AA-AA-000-0000","kri0002","111",0,1597,0,-0.262301566957107,0,"2018-12-01"
"342","AA-AA-000-0000","kri0002","112",0,1596,0,-0.262219430876509,0,"2018-12-01"
"343","AA-AA-000-0000","kri0002","150",0,1591,0,-0.261808363950495,0,"2018-12-01"
"344","AA-AA-000-0000","kri0002","119",0,1514,0,-0.255394396600715,0,"2018-12-01"
"345","AA-AA-000-0000","kri0002","183",0,1513,0,-0.255310038416217,0,"2018-12-01"
"346","AA-AA-000-0000","kri0002","185",0,1470,0,-0.251655886998706,0,"2018-12-01"
"347","AA-AA-000-0000","kri0002","40",0,1456,0,-0.250454658722416,0,"2018-12-01"
"348","AA-AA-000-0000","kri0002","168",0,1437,0,-0.248815144626794,0,"2018-12-01"
"349","AA-AA-000-0000","kri0002","41",0,1430,0,-0.248208383224621,0,"2018-12-01"
"350","AA-AA-000-0000","kri0002","178",0,1429,0,-0.248121581898929,0,"2018-12-01"
"351","AA-AA-000-0000","kri0002","129",0,1423,0,-0.247600134915772,0,"2018-12-01"
"352","AA-AA-000-0000","kri0002","16",0,1411,0,-0.246553932483079,0,"2018-12-01"
"353","AA-AA-000-0000","kri0002","57",0,1356,0,-0.241700902316165,0,"2018-12-01"
"354","AA-AA-000-0000","kri0002","100",0,1354,0,-0.241522591039725,0,"2018-12-01"
"355","AA-AA-000-0000","kri0002","18",0,1350,0,-0.24116557297162,0,"2018-12-01"
"356","AA-AA-000-0000","kri0002","162",0,1346,0,-0.240808025594906,0,"2018-12-01"
"357","AA-AA-000-0000","kri0002","98",0,1346,0,-0.240808025594906,0,"2018-12-01"
"358","AA-AA-000-0000","kri0002","82",0,1345,0,-0.240718555769936,0,"2018-12-01"
"359","AA-AA-000-0000","kri0002","148",0,1328,0,-0.239192448479798,0,"2018-12-01"
"360","AA-AA-000-0000","kri0002","52",0,1094,0,-0.217098632549188,0,"2018-12-01"
"361","AA-AA-000-0000","kri0002","182",0,1000,0,-0.207562277288367,0,"2018-12-01"
"362","AA-AA-000-0000","kri0002","65",0,847,0,-0.191024966465914,0,"2018-12-01"
"363","AA-AA-000-0000","kri0002","31",0,841,0,-0.190347170243177,0,"2018-12-01"
"364","AA-AA-000-0000","kri0002","36",0,840,0,-0.190233969418271,0,"2018-12-01"
"365","AA-AA-000-0000","kri0002","45",0,775,0,-0.182725550180258,0,"2018-12-01"
"366","AA-AA-000-0000","kri0002","110",0,759,0,-0.180829513922446,0,"2018-12-01"
"367","AA-AA-000-0000","kri0002","180",0,757,0,-0.180591109713412,0,"2018-12-01"
"368","AA-AA-000-0000","kri0002","38",0,757,0,-0.180591109713412,0,"2018-12-01"
"369","AA-AA-000-0000","kri0002","126",0,754,0,-0.180232912118354,0,"2018-12-01"
"370","AA-AA-000-0000","kri0002","66",0,754,0,-0.180232912118354,0,"2018-12-01"
"371","AA-AA-000-0000","kri0002","87",0,750,0,-0.179754204999076,0,"2018-12-01"
"372","AA-AA-000-0000","kri0002","14",0,738,0,-0.178310372742059,0,"2018-12-01"
"373","AA-AA-000-0000","kri0002","158",0,708,0,-0.174648578748349,0,"2018-12-01"
"374","AA-AA-000-0000","kri0002","175",0,679,0,-0.171034339210515,0,"2018-12-01"
"375","AA-AA-000-0000","kri0002","20",0,675,0,-0.170529812036971,0,"2018-12-01"
"376","AA-AA-000-0000","kri0002","6",0,674,0,-0.170403446838412,0,"2018-12-01"
"377","AA-AA-000-0000","kri0002","123",0,673,0,-0.170276987862302,0,"2018-12-01"
"378","AA-AA-000-0000","kri0002","46",0,673,0,-0.170276987862302,0,"2018-12-01"
"379","AA-AA-000-0000","kri0002","55",0,673,0,-0.170276987862302,0,"2018-12-01"
"380","AA-AA-000-0000","kri0002","78",0,673,0,-0.170276987862302,0,"2018-12-01"
"381","AA-AA-000-0000","kri0002","117",0,672,0,-0.170150434899548,0,"2018-12-01"
"382","AA-AA-000-0000","kri0002","42",0,672,0,-0.170150434899548,0,"2018-12-01"
"383","AA-AA-000-0000","kri0002","33",0,670,0,-0.169897046173849,0,"2018-12-01"
"384","AA-AA-000-0000","kri0002","72",0,667,0,-0.169516252913223,0,"2018-12-01"
"385","AA-AA-000-0000","kri0002","99",0,662,0,-0.168879689444806,0,"2018-12-01"
"386","AA-AA-000-0000","kri0002","159",0,560,0,-0.155325385606328,0,"2018-12-01"
"387","AA-AA-000-0000","kri0002","48",0,531,0,-0.151250105930917,0,"2018-12-01"
"388","AA-AA-000-0000","kri0002","145",0,4,0,NA,NA,"2018-12-01"
"389","AA-AA-000-0000","kri0003","68",55,2852,0.0192847124824684,3.52463754617263,2,"2018-12-01"
"390","AA-AA-000-0000","kri0003","114",74,4976,0.0148713826366559,3.30665728167083,2,"2018-12-01"
"391","AA-AA-000-0000","kri0003","75",98,7957,0.0123161995727033,3.1937799041598,2,"2018-12-01"
"392","AA-AA-000-0000","kri0003","173",223,20748,0.0107480239059186,4.17847448599511,2,"2018-12-01"
"393","AA-AA-000-0000","kri0003","186",44,3396,0.0129564193168433,2.24814402824476,1,"2018-12-01"
"394","AA-AA-000-0000","kri0003","134",54,4824,0.0111940298507463,2.14903506476361,1,"2018-12-01"
"395","AA-AA-000-0000","kri0003","92",111,10653,0.0104196001126443,2.84721196166305,1,"2018-12-01"
"396","AA-AA-000-0000","kri0003","94",10,26286,0.000380430647492962,-2.58034386843208,-1,"2018-12-01"
"397","AA-AA-000-0000","kri0003","145",2,53,0.0377358490566038,1.06253564546468,0,"2018-12-01"
"398","AA-AA-000-0000","kri0003","158",13,744,0.0174731182795699,1.586106537017,0,"2018-12-01"
"399","AA-AA-000-0000","kri0003","36",14,883,0.0158550396375991,1.5195861303986,0,"2018-12-01"
"400","AA-AA-000-0000","kri0003","45",12,797,0.0150564617314931,1.34600108250408,0,"2018-12-01"
"401","AA-AA-000-0000","kri0003","14",11,770,0.0142857142857143,1.23033115227944,0,"2018-12-01"
"402","AA-AA-000-0000","kri0003","99",10,703,0.0142247510668563,1.1685817548677,0,"2018-12-01"
"403","AA-AA-000-0000","kri0003","185",24,1695,0.0141592920353982,1.80286126616798,0,"2018-12-01"
"404","AA-AA-000-0000","kri0003","165",6,441,0.0136054421768707,0.869197368055251,0,"2018-12-01"
"405","AA-AA-000-0000","kri0003","55",9,697,0.0129124820659971,1.01346346135022,0,"2018-12-01"
"406","AA-AA-000-0000","kri0003","31",11,858,0.0128205128205128,1.11276443374518,0,"2018-12-01"
"407","AA-AA-000-0000","kri0003","25",26,2034,0.0127826941986234,1.70591586500146,0,"2018-12-01"
"408","AA-AA-000-0000","kri0003","53",28,2217,0.0126296797474064,1.74978550627124,0,"2018-12-01"
"409","AA-AA-000-0000","kri0003","110",10,804,0.0124378109452736,1.03015753748452,0,"2018-12-01"
"410","AA-AA-000-0000","kri0003","101",28,2358,0.0118744698897371,1.64566427585412,0,"2018-12-01"
"411","AA-AA-000-0000","kri0003","183",19,1666,0.0114045618247299,1.30015988191703,0,"2018-12-01"
"412","AA-AA-000-0000","kri0003","40",18,1604,0.0112219451371571,1.24404626059971,0,"2018-12-01"
"413","AA-AA-000-0000","kri0003","73",32,2873,0.0111381830838844,1.6454993540633,0,"2018-12-01"
"414","AA-AA-000-0000","kri0003","175",8,723,0.0110650069156293,0.816939835419922,0,"2018-12-01"
"415","AA-AA-000-0000","kri0003","89",36,3674,0.00979858464888405,1.50895863892113,0,"2018-12-01"
"416","AA-AA-000-0000","kri0003","119",15,1570,0.00955414012738853,0.944440977551924,0,"2018-12-01"
"417","AA-AA-000-0000","kri0003","179",32,3387,0.0094478889873044,1.36038496380554,0,"2018-12-01"
"418","AA-AA-000-0000","kri0003","182",10,1070,0.00934579439252336,0.750149889031186,0,"2018-12-01"
"419","AA-AA-000-0000","kri0003","116",17,1821,0.00933552992861065,0.97671535916983,0,"2018-12-01"
"420","AA-AA-000-0000","kri0003","135",34,3890,0.00874035989717224,1.26668991254624,0,"2018-12-01"
"421","AA-AA-000-0000","kri0003","15",31,3720,0.00833333333333333,1.13113127065339,0,"2018-12-01"
"422","AA-AA-000-0000","kri0003","3",12,1441,0.00832755031228314,0.703050174497999,0,"2018-12-01"
"423","AA-AA-000-0000","kri0003","67",63,7627,0.00826012849088764,1.59193724256656,0,"2018-12-01"
"424","AA-AA-000-0000","kri0003","11",55,6784,0.00810731132075472,1.44684452774261,0,"2018-12-01"
"425","AA-AA-000-0000","kri0003","184",30,3704,0.00809935205183585,1.06699142472508,0,"2018-12-01"
"426","AA-AA-000-0000","kri0003","96",23,3019,0.00761841669426963,0.848786105326001,0,"2018-12-01"
"427","AA-AA-000-0000","kri0003","34",52,6842,0.00760011692487577,1.27122732084264,0,"2018-12-01"
"428","AA-AA-000-0000","kri0003","136",14,1843,0.00759631036353771,0.659064610187655,0,"2018-12-01"
"429","AA-AA-000-0000","kri0003","35",29,3921,0.00739607243050242,0.906979806089164,0,"2018-12-01"
"430","AA-AA-000-0000","kri0003","153",26,3637,0.00714874896893044,0.808885319168579,0,"2018-12-01"
"431","AA-AA-000-0000","kri0003","9",12,1691,0.00709639266706091,0.542223661618936,0,"2018-12-01"
"432","AA-AA-000-0000","kri0003","6",5,709,0.00705218617771509,0.345998675357009,0,"2018-12-01"
"433","AA-AA-000-0000","kri0003","171",5,715,0.00699300699300699,0.340602786942838,0,"2018-12-01"
"434","AA-AA-000-0000","kri0003","78",5,715,0.00699300699300699,0.340602786942838,0,"2018-12-01"
"435","AA-AA-000-0000","kri0003","20",5,720,0.00694444444444444,0.33614526209998,0,"2018-12-01"
"436","AA-AA-000-0000","kri0003","65",6,885,0.00677966101694915,0.351435246219482,0,"2018-12-01"
"437","AA-AA-000-0000","kri0003","84",15,2214,0.00677506775067751,0.554919735135933,0,"2018-12-01"
"438","AA-AA-000-0000","kri0003","63",53,7931,0.00668263775059892,1.01461260858846,0,"2018-12-01"
"439","AA-AA-000-0000","kri0003","148",9,1411,0.00637845499645641,0.378445893909894,0,"2018-12-01"
"440","AA-AA-000-0000","kri0003","104",44,6910,0.00636758321273517,0.833573403147036,0,"2018-12-01"
"441","AA-AA-000-0000","kri0003","154",3,475,0.00631578947368421,0.213659097729654,0,"2018-12-01"
"442","AA-AA-000-0000","kri0003","26",31,4966,0.00624244865082561,0.668445764085109,0,"2018-12-01"
"443","AA-AA-000-0000","kri0003","107",13,2115,0.00614657210401891,0.417126515279702,0,"2018-12-01"
"444","AA-AA-000-0000","kri0003","109",21,3422,0.00613676212741087,0.528095503662227,0,"2018-12-01"
"445","AA-AA-000-0000","kri0003","102",15,2455,0.00610997963340122,0.441549158458973,0,"2018-12-01"
"446","AA-AA-000-0000","kri0003","112",10,1691,0.00591366055588409,0.33147747633988,0,"2018-12-01"
"447","AA-AA-000-0000","kri0003","16",9,1536,0.005859375,0.306701565018786,0,"2018-12-01"
"448","AA-AA-000-0000","kri0003","132",4,713,0.00561009817671809,0.180118769715752,0,"2018-12-01"
"449","AA-AA-000-0000","kri0003","111",9,1633,0.00551132884262094,0.255293507379981,0,"2018-12-01"
"450","AA-AA-000-0000","kri0003","150",9,1647,0.00546448087431694,0.248147182025643,0,"2018-12-01"
"451","AA-AA-000-0000","kri0003","130",11,2040,0.0053921568627451,0.262016070223169,0,"2018-12-01"
"452","AA-AA-000-0000","kri0003","161",13,2413,0.00538748445917945,0.283970453186873,0,"2018-12-01"
"453","AA-AA-000-0000","kri0003","50",35,6531,0.00535905680600214,0.457225303814671,0,"2018-12-01"
"454","AA-AA-000-0000","kri0003","168",8,1528,0.00523560209424084,0.200246903076927,0,"2018-12-01"
"455","AA-AA-000-0000","kri0003","81",12,2292,0.00523560209424084,0.245251367555515,0,"2018-12-01"
"456","AA-AA-000-0000","kri0003","39",16,3119,0.0051298493106765,0.260504210182175,0,"2018-12-01"
"457","AA-AA-000-0000","kri0003","7",39,7678,0.00507944777285751,0.38958811351926,0,"2018-12-01"
"458","AA-AA-000-0000","kri0003","87",4,788,0.0050761421319797,0.124406582035197,0,"2018-12-01"
"459","AA-AA-000-0000","kri0003","52",6,1205,0.00497925311203319,0.139267901699315,0,"2018-12-01"
"460","AA-AA-000-0000","kri0003","60",12,2431,0.00493624023035788,0.188621280826159,0,"2018-12-01"
"461","AA-AA-000-0000","kri0003","162",7,1430,0.0048951048951049,0.137925535302584,0,"2018-12-01"
"462","AA-AA-000-0000","kri0003","174",19,3944,0.00481744421906694,0.207924327966628,0,"2018-12-01"
"463","AA-AA-000-0000","kri0003","54",63,13479,0.00467393723569998,0.312189961671724,0,"2018-12-01"
"464","AA-AA-000-0000","kri0003","19",10,2209,0.00452693526482571,0.0964448114241556,0,"2018-12-01"
"465","AA-AA-000-0000","kri0003","49",13,2884,0.00450762829403606,0.105706489080321,0,"2018-12-01"
"466","AA-AA-000-0000","kri0003","122",31,6948,0.00446171560161197,0.147488751598141,0,"2018-12-01"
"467","AA-AA-000-0000","kri0003","28",10,2286,0.00437445319335083,0.066520680873081,0,"2018-12-01"
"468","AA-AA-000-0000","kri0003","160",24,5547,0.00432666306111412,0.0881979710106271,0,"2018-12-01"
"469","AA-AA-000-0000","kri0003","149",32,7453,0.00429357305782906,0.0898555512053062,0,"2018-12-01"
"470","AA-AA-000-0000","kri0003","117",3,706,0.00424929178470255,0.0225572284833753,0,"2018-12-01"
"471","AA-AA-000-0000","kri0003","76",41,9840,0.00416666666666667,0.0486984015834716,0,"2018-12-01"
"472","AA-AA-000-0000","kri0003","172",94,22818,0.00411955473748795,0.0433207125985383,0,"2018-12-01"
"473","AA-AA-000-0000","kri0003","189",96,23364,0.00410888546481767,0.0367693571716325,0,"2018-12-01"
"474","AA-AA-000-0000","kri0003","71",32,7865,0.00406865861411316,0.00587499981207833,0,"2018-12-01"
"475","AA-AA-000-0000","kri0003","10",56,13774,0.00406563089879483,0.00623505037326334,0,"2018-12-01"
"476","AA-AA-000-0000","kri0003","129",6,1493,0.00401875418620228,-0.00579576686129512,0,"2018-12-01"
"477","AA-AA-000-0000","kri0003","157",22,5594,0.0039327851269217,-0.0390802205814697,0,"2018-12-01"
"478","AA-AA-000-0000","kri0003","8",73,18655,0.00391316001072099,-0.082981127131555,0,"2018-12-01"
