"","GroupID","Param","Value","GroupLevel"
"2855","47","is_satellite","FALSE","Site"
"2856","47","account","city 1 Medical Center","Site"
"2857","47","site_active_dt","2005-12-21","Site"
"2858","47","city","city 1","Site"
"2859","47","state","state 1","Site"
"2860","47","country","China","Site"
"2861","48","Status","Active","Site"
"2862","48","InvestigatorFirstName","Angelique","Site"
"2863","48","InvestigatorLastName","Longwolf","Site"
"2864","48","City","city 1","Site"
"2865","48","State","state 1","Site"
"2866","48","Country","Japan","Site"
"2867","48","protocol_row_id","1-1G9113","Site"
"2868","48","site_num","48","Site"
"2869","48","site_row_id","123-1234-0X190","Site"
"2870","48","protocol","AA-AA-000-0000","Site"
"2871","48","pi_number","0X190","Site"
"2872","48","pi_last_name","Longwolf","Site"
"2873","48","pi_first_name","Angelique","Site"
"2874","48","site_status","Active","Site"
"2875","48","is_satellite","FALSE","Site"
"2876","48","account","city 1 Medical Center","Site"
"2877","48","site_active_dt","2008-09-15","Site"
"2878","48","city","city 1","Site"
"2879","48","state","state 1","Site"
"2880","48","country","Japan","Site"
"2881","49","Status","Active","Site"
"2882","49","InvestigatorFirstName","Ami","Site"
"2883","49","InvestigatorLastName","al-Daoud","Site"
"2884","49","City","city 1","Site"
"2885","49","State","state 1","Site"
"2886","49","Country","US","Site"
"2887","49","protocol_row_id","1-1G9113","Site"
"2888","49","site_num","49","Site"
"2889","49","site_row_id","123-1234-0X046","Site"
"2890","49","protocol","AA-AA-000-0000","Site"
"2891","49","pi_number","0X046","Site"
"2892","49","pi_last_name","al-Daoud","Site"
"2893","49","pi_first_name","Ami","Site"
"2894","49","site_status","Active","Site"
"2895","49","is_satellite","FALSE","Site"
"2896","49","account","city 1 Medical Center","Site"
"2897","49","site_active_dt","2004-10-13","Site"
"2898","49","city","city 1","Site"
"2899","49","state","state 1","Site"
"2900","49","country","US","Site"
"2901","5","Status","Active","Site"
"2902","5","InvestigatorFirstName","Amanda","Site"
"2903","5","InvestigatorLastName","al-Koroma","Site"
"2904","5","City","city 1","Site"
"2905","5","State","state 1","Site"
"2906","5","Country","US","Site"
"2907","5","protocol_row_id","1-1G9113","Site"
"2908","5","site_num","5","Site"
"2909","5","site_row_id","123-1234-0X167","Site"
"2910","5","protocol","AA-AA-000-0000","Site"
"2911","5","pi_number","0X167","Site"
"2912","5","pi_last_name","al-Koroma","Site"
"2913","5","pi_first_name","Amanda","Site"
"2914","5","site_status","Active","Site"
"2915","5","is_satellite","TRUE","Site"
"2916","5","account","city 1 Medical Center","Site"
"2917","5","site_active_dt","2005-11-07","Site"
"2918","5","city","city 1","Site"
"2919","5","state","state 1","Site"
"2920","5","country","US","Site"
"2921","50","Status","Active","Site"
"2922","50","InvestigatorFirstName","Yushan","Site"
"2923","50","InvestigatorLastName","el-Salih","Site"
"2924","50","City","city 1","Site"
"2925","50","State","state 1","Site"
"2926","50","Country","US","Site"
"2927","50","protocol_row_id","1-1G9113","Site"
"2928","50","site_num","50","Site"
"2929","50","site_row_id","123-1234-0X143","Site"
"2930","50","protocol","AA-AA-000-0000","Site"
"2931","50","pi_number","0X143","Site"
"2932","50","pi_last_name","el-Salih","Site"
"2933","50","pi_first_name","Yushan","Site"
"2934","50","site_status","Active","Site"
"2935","50","is_satellite","FALSE","Site"
"2936","50","account","city 1 Medical Center","Site"
"2937","50","site_active_dt","2005-05-25","Site"
"2938","50","city","city 1","Site"
"2939","50","state","state 1","Site"
"2940","50","country","US","Site"
"2941","51","Status","Active","Site"
"2942","51","InvestigatorFirstName","Evan","Site"
"2943","51","InvestigatorLastName","Correa","Site"
"2944","51","City","city 1","Site"
"2945","51","State","state 1","Site"
"2946","51","Country","US","Site"
"2947","51","protocol_row_id","1-1G9113","Site"
"2948","51","site_num","51","Site"
"2949","51","site_row_id","123-1234-0X088","Site"
"2950","51","protocol","AA-AA-000-0000","Site"
"2951","51","pi_number","0X088","Site"
"2952","51","pi_last_name","Correa","Site"
"2953","51","pi_first_name","Evan","Site"
"2954","51","site_status","Active","Site"
"2955","51","is_satellite","FALSE","Site"
"2956","51","account","city 1 Medical Center","Site"
"2957","51","site_active_dt","2005-08-27","Site"
"2958","51","city","city 1","Site"
"2959","51","state","state 1","Site"
"2960","51","country","US","Site"
"2961","52","Status","Active","Site"
"2962","52","InvestigatorFirstName","Ghaaliya","Site"
"2963","52","InvestigatorLastName","al-Nawaz","Site"
"2964","52","City","city 1","Site"
"2965","52","State","state 1","Site"
"2966","52","Country","US","Site"
"2967","52","protocol_row_id","1-1G9113","Site"
"2968","52","site_num","52","Site"
"2969","52","site_row_id","123-1234-0X022","Site"
"2970","52","protocol","AA-AA-000-0000","Site"
"2971","52","pi_number","0X022","Site"
"2972","52","pi_last_name","al-Nawaz","Site"
"2973","52","pi_first_name","Ghaaliya","Site"
"2974","52","site_status","Active","Site"
"2975","52","is_satellite","FALSE","Site"
"2976","52","account","city 1 Medical Center","Site"
"2977","52","site_active_dt","2009-05-22","Site"
"2978","52","city","city 1","Site"
"2979","52","state","state 1","Site"
"2980","52","country","US","Site"
"2981","53","Status","Active","Site"
"2982","53","InvestigatorFirstName","April","Site"
"2983","53","InvestigatorLastName","Martinez","Site"
"2984","53","City","city 1","Site"
"2985","53","State","state 1","Site"
"2986","53","Country","China","Site"
"2987","53","protocol_row_id","1-1G9113","Site"
"2988","53","site_num","53","Site"
"2989","53","site_row_id","123-1234-0X015","Site"
"2990","53","protocol","AA-AA-000-0000","Site"
"2991","53","pi_number","0X015","Site"
"2992","53","pi_last_name","Martinez","Site"
"2993","53","pi_first_name","April","Site"
"2994","53","site_status","Active","Site"
"2995","53","is_satellite","TRUE","Site"
"2996","53","account","city 1 Medical Center","Site"
"2997","53","site_active_dt","2004-05-20","Site"
"2998","53","city","city 1","Site"
"2999","53","state","state 1","Site"
"3000","53","country","China","Site"
"3001","54","Status","Active","Site"
"3002","54","InvestigatorFirstName","Saalim","Site"
"3003","54","InvestigatorLastName","el-Mousa","Site"
"3004","54","City","city 1","Site"
"3005","54","State","state 1","Site"
"3006","54","Country","US","Site"
"3007","54","protocol_row_id","1-1G9113","Site"
"3008","54","site_num","54","Site"
"3009","54","site_row_id","123-1234-0X080","Site"
"3010","54","protocol","AA-AA-000-0000","Site"
"3011","54","pi_number","0X080","Site"
"3012","54","pi_last_name","el-Mousa","Site"
"3013","54","pi_first_name","Saalim","Site"
"3014","54","site_status","Active","Site"
"3015","54","is_satellite","TRUE","Site"
"3016","54","account","city 1 Medical Center","Site"
"3017","54","site_active_dt","2004-07-31","Site"
"3018","54","city","city 1","Site"
"3019","54","state","state 1","Site"
"3020","54","country","US","Site"
"3021","55","Status","Active","Site"
"3022","55","InvestigatorFirstName","Rayyaan","Site"
"3023","55","InvestigatorLastName","Tull","Site"
"3024","55","City","city 1","Site"
"3025","55","State","state 1","Site"
"3026","55","Country","US","Site"
"3027","55","protocol_row_id","1-1G9113","Site"
"3028","55","site_num","55","Site"
"3029","55","site_row_id","123-1234-0X050","Site"
"3030","55","protocol","AA-AA-000-0000","Site"
"3031","55","pi_number","0X050","Site"
"3032","55","pi_last_name","Tull","Site"
"3033","55","pi_first_name","Rayyaan","Site"
"3034","55","site_status","Active","Site"
"3035","55","is_satellite","FALSE","Site"
"3036","55","account","city 1 Medical Center","Site"
"3037","55","site_active_dt","2013-11-29","Site"
"3038","55","city","city 1","Site"
"3039","55","state","state 1","Site"
"3040","55","country","US","Site"
"3041","56","Status","Active","Site"
"3042","56","InvestigatorFirstName","Josiah","Site"
"3043","56","InvestigatorLastName","Som","Site"
"3044","56","City","city 1","Site"
"3045","56","State","state 1","Site"
"3046","56","Country","US","Site"
"3047","56","protocol_row_id","1-1G9113","Site"
"3048","56","site_num","56","Site"
"3049","56","site_row_id","123-1234-0X014","Site"
"3050","56","protocol","AA-AA-000-0000","Site"
"3051","56","pi_number","0X014","Site"
"3052","56","pi_last_name","Som","Site"
"3053","56","pi_first_name","Josiah","Site"
"3054","56","site_status","Active","Site"
"3055","56","is_satellite","FALSE","Site"
"3056","56","account","city 1 Medical Center","Site"
"3057","56","site_active_dt","2004-03-01","Site"
"3058","56","city","city 1","Site"
"3059","56","state","state 1","Site"
"3060","56","country","US","Site"
"3061","57","Status","Active","Site"
"3062","57","InvestigatorFirstName","Tawfeeqa","Site"
"3063","57","InvestigatorLastName","Jung","Site"
"3064","57","City","city 1","Site"
"3065","57","State","state 1","Site"
"3066","57","Country","US","Site"
"3067","57","protocol_row_id","1-1G9113","Site"
"3068","57","site_num","57","Site"
"3069","57","site_row_id","123-1234-0X055","Site"
"3070","57","protocol","AA-AA-000-0000","Site"
"3071","57","pi_number","0X055","Site"
"3072","57","pi_last_name","Jung","Site"
"3073","57","pi_first_name","Tawfeeqa","Site"
"3074","57","site_status","Active","Site"
"3075","57","is_satellite","FALSE","Site"
"3076","57","account","city 1 Medical Center","Site"
"3077","57","site_active_dt","2004-09-16","Site"
"3078","57","city","city 1","Site"
"3079","57","state","state 1","Site"
"3080","57","country","US","Site"
"3081","58","Status","Active","Site"
"3082","58","InvestigatorFirstName","Diego","Site"
"3083","58","InvestigatorLastName","Ostrom","Site"
"3084","58","City","city 1","Site"
"3085","58","State","state 1","Site"
"3086","58","Country","China","Site"
"3087","58","protocol_row_id","1-1G9113","Site"
"3088","58","site_num","58","Site"
"3089","58","site_row_id","123-1234-0X091","Site"
"3090","58","protocol","AA-AA-000-0000","Site"
"3091","58","pi_number","0X091","Site"
"3092","58","pi_last_name","Ostrom","Site"
"3093","58","pi_first_name","Diego","Site"
"3094","58","site_status","Active","Site"
"3095","58","is_satellite","FALSE","Site"
"3096","58","account","city 1 Medical Center","Site"
"3097","58","site_active_dt","2005-07-22","Site"
"3098","58","city","city 1","Site"
"3099","58","state","state 1","Site"
"3100","58","country","China","Site"
"3101","59","Status","Active","Site"
"3102","59","InvestigatorFirstName","Elizabeth","Site"
"3103","59","InvestigatorLastName","al-Yusuf","Site"
"3104","59","City","city 1","Site"
"3105","59","State","state 1","Site"
"3106","59","Country","US","Site"
"3107","59","protocol_row_id","1-1G9113","Site"
"3108","59","site_num","59","Site"
"3109","59","site_row_id","123-1234-0X182","Site"
"3110","59","protocol","AA-AA-000-0000","Site"
"3111","59","pi_number","0X182","Site"
"3112","59","pi_last_name","al-Yusuf","Site"
"3113","59","pi_first_name","Elizabeth","Site"
"3114","59","site_status","Active","Site"
"3115","59","is_satellite","FALSE","Site"
"3116","59","account","city 1 Medical Center","Site"
"3117","59","site_active_dt","2004-02-21","Site"
"3118","59","city","city 1","Site"
"3119","59","state","state 1","Site"
"3120","59","country","US","Site"
"3121","6","Status","Active","Site"
"3122","6","InvestigatorFirstName","Austin","Site"
"3123","6","InvestigatorLastName","Johnson","Site"
"3124","6","City","city 1","Site"
"3125","6","State","state 1","Site"
"3126","6","Country","US","Site"
"3127","6","protocol_row_id","1-1G9113","Site"
"3128","6","site_num","6","Site"
"3129","6","site_row_id","123-1234-0X172","Site"
"3130","6","protocol","AA-AA-000-0000","Site"
"3131","6","pi_number","0X172","Site"
"3132","6","pi_last_name","Johnson","Site"
"3133","6","pi_first_name","Austin","Site"
"3134","6","site_status","Active","Site"
"3135","6","is_satellite","FALSE","Site"
"3136","6","account","city 1 Medical Center","Site"
"3137","6","site_active_dt","2005-07-20","Site"
"3138","6","city","city 1","Site"
"3139","6","state","state 1","Site"
"3140","6","country","US","Site"
"3141","60","Status","Active","Site"
"3142","60","InvestigatorFirstName","Tyler","Site"
"3143","60","InvestigatorLastName","Herlin","Site"
"3144","60","City","city 1","Site"
"3145","60","State","state 1","Site"
"3146","60","Country","US","Site"
"3147","60","protocol_row_id","1-1G9113","Site"
"3148","60","site_num","60","Site"
"3149","60","site_row_id","123-1234-0X170","Site"
"3150","60","protocol","AA-AA-000-0000","Site"
"3151","60","pi_number","0X170","Site"
"3152","60","pi_last_name","Herlin","Site"
"3153","60","pi_first_name","Tyler","Site"
"3154","60","site_status","Active","Site"
"3155","60","is_satellite","FALSE","Site"
"3156","60","account","city 1 Medical Center","Site"
"3157","60","site_active_dt","2005-03-01","Site"
"3158","60","city","city 1","Site"
"3159","60","state","state 1","Site"
"3160","60","country","US","Site"
"3161","61","Status","Active","Site"
"3162","61","InvestigatorFirstName","Jack","Site"
"3163","61","InvestigatorLastName","Poveromo","Site"
"3164","61","City","city 1","Site"
"3165","61","State","state 1","Site"
"3166","61","Country","China","Site"
"3167","61","protocol_row_id","1-1G9113","Site"
"3168","61","site_num","61","Site"
"3169","61","site_row_id","123-1234-0X151","Site"
"3170","61","protocol","AA-AA-000-0000","Site"
"3171","61","pi_number","0X151","Site"
"3172","61","pi_last_name","Poveromo","Site"
"3173","61","pi_first_name","Jack","Site"
"3174","61","site_status","Active","Site"
"3175","61","is_satellite","FALSE","Site"
"3176","61","account","city 1 Medical Center","Site"
"3177","61","site_active_dt","2003-09-05","Site"
"3178","61","city","city 1","Site"
"3179","61","state","state 1","Site"
"3180","61","country","China","Site"
"3181","62","Status","Active","Site"
"3182","62","InvestigatorFirstName","Maren","Site"
"3183","62","InvestigatorLastName","Avena","Site"
"3184","62","City","city 1","Site"
"3185","62","State","state 1","Site"
"3186","62","Country","US","Site"
"3187","62","protocol_row_id","1-1G9113","Site"
"3188","62","site_num","62","Site"
"3189","62","site_row_id","123-1234-0X023","Site"
"3190","62","protocol","AA-AA-000-0000","Site"
"3191","62","pi_number","0X023","Site"
"3192","62","pi_last_name","Avena","Site"
"3193","62","pi_first_name","Maren","Site"
"3194","62","site_status","Active","Site"
"3195","62","is_satellite","FALSE","Site"
"3196","62","account","city 1 Medical Center","Site"
"3197","62","site_active_dt","2004-04-20","Site"
"3198","62","city","city 1","Site"
"3199","62","state","state 1","Site"
"3200","62","country","US","Site"
"3201","63","Status","Active","Site"
"3202","63","InvestigatorFirstName","Moses","Site"
"3203","63","InvestigatorLastName","Martinez","Site"
"3204","63","City","city 1","Site"
"3205","63","State","state 1","Site"
"3206","63","Country","Japan","Site"
"3207","63","protocol_row_id","1-1G9113","Site"
"3208","63","site_num","63","Site"
"3209","63","site_row_id","123-1234-0X129","Site"
"3210","63","protocol","AA-AA-000-0000","Site"
"3211","63","pi_number","0X129","Site"
"3212","63","pi_last_name","Martinez","Site"
"3213","63","pi_first_name","Moses","Site"
"3214","63","site_status","Active","Site"
"3215","63","is_satellite","FALSE","Site"
"3216","63","account","city 1 Medical Center","Site"
"3217","63","site_active_dt","2004-06-23","Site"
"3218","63","city","city 1","Site"
"3219","63","state","state 1","Site"
"3220","63","country","Japan","Site"
"3221","64","Status","Active","Site"
"3222","64","InvestigatorFirstName","Trevon","Site"
"3223","64","InvestigatorLastName","al-Sultana","Site"
"3224","64","City","city 1","Site"
"3225","64","State","state 1","Site"
"3226","64","Country","Japan","Site"
"3227","64","protocol_row_id","1-1G9113","Site"
"3228","64","site_num","64","Site"
"3229","64","site_row_id","123-1234-0X006","Site"
"3230","64","protocol","AA-AA-000-0000","Site"
"3231","64","pi_number","0X006","Site"
"3232","64","pi_last_name","al-Sultana","Site"
"3233","64","pi_first_name","Trevon","Site"
"3234","64","site_status","Active","Site"
"3235","64","is_satellite","FALSE","Site"
"3236","64","account","city 1 Medical Center","Site"
"3237","64","site_active_dt","2009-08-30","Site"
"3238","64","city","city 1","Site"
"3239","64","state","state 1","Site"
"3240","64","country","Japan","Site"
"3241","65","Status","Active","Site"
"3242","65","InvestigatorFirstName","Hilario","Site"
"3243","65","InvestigatorLastName","Pope","Site"
"3244","65","City","city 1","Site"
"3245","65","State","state 1","Site"
"3246","65","Country","China","Site"
"3247","65","protocol_row_id","1-1G9113","Site"
"3248","65","site_num","65","Site"
"3249","65","site_row_id","123-1234-0X133","Site"
"3250","65","protocol","AA-AA-000-0000","Site"
"3251","65","pi_number","0X133","Site"
"3252","65","pi_last_name","Pope","Site"
"3253","65","pi_first_name","Hilario","Site"
"3254","65","site_status","Active","Site"
"3255","65","is_satellite","FALSE","Site"
"3256","65","account","city 1 Medical Center","Site"
"3257","65","site_active_dt","2009-05-01","Site"
"3258","65","city","city 1","Site"
"3259","65","state","state 1","Site"
"3260","65","country","China","Site"
"3261","66","Status","Active","Site"
"3262","66","InvestigatorFirstName","Kendall","Site"
"3263","66","InvestigatorLastName","Crowe","Site"
"3264","66","City","city 1","Site"
"3265","66","State","state 1","Site"
"3266","66","Country","US","Site"
"3267","66","protocol_row_id","1-1G9113","Site"
"3268","66","site_num","66","Site"
"3269","66","site_row_id","123-1234-0X177","Site"
"3270","66","protocol","AA-AA-000-0000","Site"
"3271","66","pi_number","0X177","Site"
"3272","66","pi_last_name","Crowe","Site"
"3273","66","pi_first_name","Kendall","Site"
"3274","66","site_status","Active","Site"
"3275","66","is_satellite","FALSE","Site"
"3276","66","account","city 1 Medical Center","Site"
"3277","66","site_active_dt","2016-06-21","Site"
"3278","66","city","city 1","Site"
"3279","66","state","state 1","Site"
"3280","66","country","US","Site"
"3281","67","Status","Active","Site"
"3282","67","InvestigatorFirstName","Tyler","Site"
"3283","67","InvestigatorLastName","Kessenich","Site"
"3284","67","City","city 1","Site"
"3285","67","State","state 1","Site"
"3286","67","Country","US","Site"
"3287","67","protocol_row_id","1-1G9113","Site"
"3288","67","site_num","67","Site"
"3289","67","site_row_id","123-1234-0X178","Site"
"3290","67","protocol","AA-AA-000-0000","Site"
"3291","67","pi_number","0X178","Site"
"3292","67","pi_last_name","Kessenich","Site"
"3293","67","pi_first_name","Tyler","Site"
"3294","67","site_status","Active","Site"
"3295","67","is_satellite","TRUE","Site"
"3296","67","account","city 1 Medical Center","Site"
"3297","67","site_active_dt","2005-06-19","Site"
"3298","67","city","city 1","Site"
"3299","67","state","state 1","Site"
"3300","67","country","US","Site"
"3301","68","Status","Active","Site"
"3302","68","InvestigatorFirstName","Mary","Site"
"3303","68","InvestigatorLastName","al-Sani","Site"
"3304","68","City","city 1","Site"
"3305","68","State","state 1","Site"
"3306","68","Country","China","Site"
"3307","68","protocol_row_id","1-1G9113","Site"
"3308","68","site_num","68","Site"
"3309","68","site_row_id","123-1234-0X155","Site"
"3310","68","protocol","AA-AA-000-0000","Site"
"3311","68","pi_number","0X155","Site"
"3312","68","pi_last_name","al-Sani","Site"
"3313","68","pi_first_name","Mary","Site"
"3314","68","site_status","Active","Site"
"3315","68","is_satellite","FALSE","Site"
"3316","68","account","city 1 Medical Center","Site"
"3317","68","site_active_dt","2006-06-04","Site"
"3318","68","city","city 1","Site"
"3319","68","state","state 1","Site"
"3320","68","country","China","Site"
"3321","69","Status","Active","Site"
"3322","69","InvestigatorFirstName","Autumn","Site"
"3323","69","InvestigatorLastName","Culhane","Site"
"3324","69","City","city 1","Site"
"3325","69","State","state 1","Site"
"3326","69","Country","US","Site"
"3327","69","protocol_row_id","1-1G9113","Site"
"3328","69","site_num","69","Site"
"3329","69","site_row_id","123-1234-0X038","Site"
"3330","69","protocol","AA-AA-000-0000","Site"
"3331","69","pi_number","0X038","Site"
"3332","69","pi_last_name","Culhane","Site"
"3333","69","pi_first_name","Autumn","Site"
"3334","69","site_status","Active","Site"
"3335","69","is_satellite","FALSE","Site"
"3336","69","account","city 1 Medical Center","Site"
"3337","69","site_active_dt","2004-05-27","Site"
"3338","69","city","city 1","Site"
"3339","69","state","state 1","Site"
"3340","69","country","US","Site"
"3341","7","Status","Active","Site"
"3342","7","InvestigatorFirstName","Selena","Site"
"3343","7","InvestigatorLastName","Burroughs-Chock","Site"
"3344","7","City","city 1","Site"
"3345","7","State","state 1","Site"
"3346","7","Country","China","Site"
"3347","7","protocol_row_id","1-1G9113","Site"
"3348","7","site_num","7","Site"
"3349","7","site_row_id","123-1234-0X130","Site"
"3350","7","protocol","AA-AA-000-0000","Site"
"3351","7","pi_number","0X130","Site"
"3352","7","pi_last_name","Burroughs-Chock","Site"
"3353","7","pi_first_name","Selena","Site"
"3354","7","site_status","Active","Site"
"3355","7","is_satellite","FALSE","Site"
"3356","7","account","city 1 Medical Center","Site"
"3357","7","site_active_dt","2005-04-19","Site"
"3358","7","city","city 1","Site"
"3359","7","state","state 1","Site"
"3360","7","country","China","Site"
"3361","70","Status","Active","Site"
"3362","70","InvestigatorFirstName","Carson","Site"
"3363","70","InvestigatorLastName","Cooley","Site"
"3364","70","City","city 1","Site"
"3365","70","State","state 1","Site"
"3366","70","Country","US","Site"
"3367","70","protocol_row_id","1-1G9113","Site"
"3368","70","site_num","70","Site"
"3369","70","site_row_id","123-1234-0X056","Site"
"3370","70","protocol","AA-AA-000-0000","Site"
"3371","70","pi_number","0X056","Site"
"3372","70","pi_last_name","Cooley","Site"
"3373","70","pi_first_name","Carson","Site"
"3374","70","site_status","Active","Site"
"3375","70","is_satellite","FALSE","Site"
"3376","70","account","city 1 Medical Center","Site"
"3377","70","site_active_dt","2005-08-07","Site"
"3378","70","city","city 1","Site"
"3379","70","state","state 1","Site"
"3380","70","country","US","Site"
"3381","71","Status","Active","Site"
"3382","71","InvestigatorFirstName","Lathan","Site"
"3383","71","InvestigatorLastName","el-Aman","Site"
"3384","71","City","city 1","Site"
"3385","71","State","state 1","Site"
"3386","71","Country","China","Site"
"3387","71","protocol_row_id","1-1G9113","Site"
"3388","71","site_num","71","Site"
"3389","71","site_row_id","123-1234-0X083","Site"
"3390","71","protocol","AA-AA-000-0000","Site"
"3391","71","pi_number","0X083","Site"
"3392","71","pi_last_name","el-Aman","Site"
"3393","71","pi_first_name","Lathan","Site"
"3394","71","site_status","Active","Site"
"3395","71","is_satellite","FALSE","Site"
"3396","71","account","city 1 Medical Center","Site"
"3397","71","site_active_dt","2004-02-26","Site"
"3398","71","city","city 1","Site"
"3399","71","state","state 1","Site"
"3400","71","country","China","Site"
"3401","72","Status","Active","Site"
"3402","72","InvestigatorFirstName","Tori","Site"
"3403","72","InvestigatorLastName","Flood","Site"
"3404","72","City","city 1","Site"
"3405","72","State","state 1","Site"
"3406","72","Country","China","Site"
"3407","72","protocol_row_id","1-1G9113","Site"
"3408","72","site_num","72","Site"
"3409","72","site_row_id","123-1234-0X101","Site"
"3410","72","protocol","AA-AA-000-0000","Site"
"3411","72","pi_number","0X101","Site"
"3412","72","pi_last_name","Flood","Site"
"3413","72","pi_first_name","Tori","Site"
"3414","72","site_status","Active","Site"
"3415","72","is_satellite","FALSE","Site"
"3416","72","account","city 1 Medical Center","Site"
"3417","72","site_active_dt","2007-11-09","Site"
"3418","72","city","city 1","Site"
"3419","72","state","state 1","Site"
"3420","72","country","China","Site"
"3421","73","Status","Active","Site"
"3422","73","InvestigatorFirstName","April","Site"
"3423","73","InvestigatorLastName","Ello","Site"
"3424","73","City","city 1","Site"
"3425","73","State","state 1","Site"
"3426","73","Country","Japan","Site"
"3427","73","protocol_row_id","1-1G9113","Site"
"3428","73","site_num","73","Site"
"3429","73","site_row_id","123-1234-0X069","Site"
"3430","73","protocol","AA-AA-000-0000","Site"
"3431","73","pi_number","0X069","Site"
"3432","73","pi_last_name","Ello","Site"
"3433","73","pi_first_name","April","Site"
"3434","73","site_status","Active","Site"
"3435","73","is_satellite","FALSE","Site"
"3436","73","account","city 1 Medical Center","Site"
"3437","73","site_active_dt","2011-09-29","Site"
"3438","73","city","city 1","Site"
"3439","73","state","state 1","Site"
"3440","73","country","Japan","Site"
"3441","75","Status","Active","Site"
"3442","75","InvestigatorFirstName","Olivia","Site"
"3443","75","InvestigatorLastName","Owens","Site"
"3444","75","City","city 1","Site"
"3445","75","State","state 1","Site"
"3446","75","Country","China","Site"
"3447","75","protocol_row_id","1-1G9113","Site"
"3448","75","site_num","75","Site"
"3449","75","site_row_id","123-1234-0X027","Site"
"3450","75","protocol","AA-AA-000-0000","Site"
"3451","75","pi_number","0X027","Site"
"3452","75","pi_last_name","Owens","Site"
"3453","75","pi_first_name","Olivia","Site"
"3454","75","site_status","Active","Site"
"3455","75","is_satellite","FALSE","Site"
"3456","75","account","city 1 Medical Center","Site"
"3457","75","site_active_dt","2007-04-21","Site"
"3458","75","city","city 1","Site"
"3459","75","state","state 1","Site"
"3460","75","country","China","Site"
"3461","76","Status","Active","Site"
"3462","76","InvestigatorFirstName","Ryan","Site"
"3463","76","InvestigatorLastName","James","Site"
"3464","76","City","city 1","Site"
"3465","76","State","state 1","Site"
"3466","76","Country","US","Site"
"3467","76","protocol_row_id","1-1G9113","Site"
"3468","76","site_num","76","Site"
"3469","76","site_row_id","123-1234-0X104","Site"
"3470","76","protocol","AA-AA-000-0000","Site"
"3471","76","pi_number","0X104","Site"
"3472","76","pi_last_name","James","Site"
"3473","76","pi_first_name","Ryan","Site"
"3474","76","site_status","Active","Site"
"3475","76","is_satellite","FALSE","Site"
"3476","76","account","city 1 Medical Center","Site"
"3477","76","site_active_dt","2003-12-15","Site"
"3478","76","city","city 1","Site"
"3479","76","state","state 1","Site"
"3480","76","country","US","Site"
"3481","77","Status","Active","Site"
"3482","77","InvestigatorFirstName","Austin","Site"
"3483","77","InvestigatorLastName","el-Salameh","Site"
"3484","77","City","city 1","Site"
"3485","77","State","state 1","Site"
"3486","77","Country","US","Site"
"3487","77","protocol_row_id","1-1G9113","Site"
"3488","77","site_num","77","Site"
"3489","77","site_row_id","123-1234-0X122","Site"
"3490","77","protocol","AA-AA-000-0000","Site"
"3491","77","pi_number","0X122","Site"
"3492","77","pi_last_name","el-Salameh","Site"
"3493","77","pi_first_name","Austin","Site"
"3494","77","site_status","Active","Site"
"3495","77","is_satellite","FALSE","Site"
"3496","77","account","city 1 Medical Center","Site"
"3497","77","site_active_dt","2003-10-18","Site"
"3498","77","city","city 1","Site"
"3499","77","state","state 1","Site"
"3500","77","country","US","Site"
"3501","78","Status","Active","Site"
"3502","78","InvestigatorFirstName","Abrina","Site"
"3503","78","InvestigatorLastName","Biolchini","Site"
"3504","78","City","city 1","Site"
"3505","78","State","state 1","Site"
"3506","78","Country","US","Site"
"3507","78","protocol_row_id","1-1G9113","Site"
"3508","78","site_num","78","Site"
"3509","78","site_row_id","123-1234-0X002","Site"
"3510","78","protocol","AA-AA-000-0000","Site"
"3511","78","pi_number","0X002","Site"
"3512","78","pi_last_name","Biolchini","Site"
"3513","78","pi_first_name","Abrina","Site"
"3514","78","site_status","Active","Site"
"3515","78","is_satellite","FALSE","Site"
"3516","78","account","city 1 Medical Center","Site"
"3517","78","site_active_dt","2017-10-02","Site"
"3518","78","city","city 1","Site"
"3519","78","state","state 1","Site"
"3520","78","country","US","Site"
"3521","8","Status","Active","Site"
"3522","8","InvestigatorFirstName","Ian","Site"
"3523","8","InvestigatorLastName","Cloud","Site"
"3524","8","City","city 1","Site"
"3525","8","State","state 1","Site"
"3526","8","Country","US","Site"
"3527","8","protocol_row_id","1-1G9113","Site"
"3528","8","site_num","8","Site"
"3529","8","site_row_id","123-1234-0X154","Site"
"3530","8","protocol","AA-AA-000-0000","Site"
"3531","8","pi_number","0X154","Site"
"3532","8","pi_last_name","Cloud","Site"
"3533","8","pi_first_name","Ian","Site"
"3534","8","site_status","Active","Site"
"3535","8","is_satellite","FALSE","Site"
"3536","8","account","city 1 Medical Center","Site"
"3537","8","site_active_dt","2005-02-02","Site"
"3538","8","city","city 1","Site"
"3539","8","state","state 1","Site"
"3540","8","country","US","Site"
"3541","80","Status","Active","Site"
"3542","80","InvestigatorFirstName","Troslyn","Site"
"3543","80","InvestigatorLastName","Thompson","Site"
"3544","80","City","city 1","Site"
"3545","80","State","state 1","Site"
"3546","80","Country","China","Site"
"3547","80","protocol_row_id","1-1G9113","Site"
"3548","80","site_num","80","Site"
"3549","80","site_row_id","123-1234-0X097","Site"
"3550","80","protocol","AA-AA-000-0000","Site"
"3551","80","pi_number","0X097","Site"
"3552","80","pi_last_name","Thompson","Site"
"3553","80","pi_first_name","Troslyn","Site"
"3554","80","site_status","Active","Site"
